회사명,거래소코드,회계년도,종가,발행주식의총수,주식의종류
미스터블루(주),207760,2018/12,2370,24505004,90
미스터블루(주),207760,2018/12,2370,24505004,10
미스터블루(주),207760,2019/12,7300,24505004,10
미스터블루(주),207760,2019/12,7300,24505004,90
미스터블루(주),207760,2020/12,11050,24746635,10
미스터블루(주),207760,2020/12,11050,24746635,90
미스터블루(주),207760,2021/12,9130,24761635,90
미스터블루(주),207760,2021/12,9130,24761635,10
미주제강(주),2670,2009/12,405,153287608,90
미주제강(주),2670,2009/12,405,153287608,10
미주제강(주),2670,2010/12,307,153287608,90
미주제강(주),2670,2010/12,307,153287608,10
미주제강(주),2670,2011/12,201,176719528,10
미주제강(주),2670,2011/12,201,176719528,90
미투젠(유),950190,2018/12,,,
미투젠(유),950190,2019/12,,,
미투젠(유),950190,2020/12,26500,13452425,10
미투젠(유),950190,2020/12,26500,13452425,90
미투젠(유),950190,2021/12,23450,13579892,90
미투젠(유),950190,2021/12,23450,13579892,10
바디텍메드(주),206640,2014/12,2000,4600000,90
바디텍메드(주),206640,2014/12,2000,4600000,10
바디텍메드(주),206640,2015/12,3705,209880971,90
바디텍메드(주),206640,2015/12,3705,209880971,10
바디텍메드(주),206640,2016/12,20650,21164897,10
바디텍메드(주),206640,2016/12,20650,21164897,90
바디텍메드(주),206640,2017/12,17900,23301287,90
바디텍메드(주),206640,2017/12,17900,23301287,10
바디텍메드(주),206640,2018/12,10700,23418328,10
바디텍메드(주),206640,2018/12,10700,23418328,90
바디텍메드(주),206640,2019/12,9650,23468542,90
바디텍메드(주),206640,2019/12,9650,23468542,10
바디텍메드(주),206640,2020/12,23700,23486560,10
바디텍메드(주),206640,2020/12,23700,23486560,90
바디텍메드(주),206640,2021/12,16800,23486560,10
바디텍메드(주),206640,2021/12,16800,23486560,90
바이오플러스(주),99430,2014/12,,,
바이오플러스(주),99430,2015/12,,,
바이오플러스(주),99430,2016/12,,,
바이오플러스(주),99430,2017/12,,,
바이오플러스(주),99430,2018/12,,,
바이오플러스(주),99430,2019/12,,,
바이오플러스(주),99430,2020/12,,,
바이오플러스(주),99430,2021/12,27500,14363528,10
바이오플러스(주),99430,2021/12,27500,14363528,90
바이오플러스(주),99430,2021/12,27500,0,20
바이온(주),32980,2009/06,1235,,
바이온(주),32980,2010/06,695,,
바이온(주),32980,2011/06,2090,13146374,10
바이온(주),32980,2011/06,2090,13146374,90
바이온(주),32980,2012/06,1800,14436426,10
바이온(주),32980,2012/06,1800,14436426,90
바이온(주),32980,2013/06,690,22202869,10
바이온(주),32980,2013/06,690,0,20
바이온(주),32980,2013/06,690,22202869,90
바이온(주),32980,2014/06,2745,17667093,90
바이온(주),32980,2014/06,2745,0,20
바이온(주),32980,2014/06,2745,17667093,10
바이온(주),32980,2015/12,1700,20834204,10
바이온(주),32980,2015/12,1700,20834204,90
바이온(주),32980,2016/12,1880,23661319,10
바이온(주),32980,2016/12,1880,23661319,90
바이온(주),32980,2017/12,1760,33447174,10
바이온(주),32980,2017/12,1760,33447174,90
바이온(주),32980,2018/12,1650,46607494,90
바이온(주),32980,2018/12,1650,46607494,10
바이온(주),32980,2019/12,1285,53281430,10
바이온(주),32980,2019/12,1285,53281430,90
바이온(주),32980,2020/12,1395,62785551,90
바이온(주),32980,2020/12,1395,62785551,10
바이온(주),32980,2021/12,1095,66900777,90
바이온(주),32980,2021/12,1095,66900777,10
바이옵트로(주),222160,2015/03,,,
바이옵트로(주),222160,2016/03,,6291180,90
바이옵트로(주),222160,2016/03,,1331180,20
바이옵트로(주),222160,2016/03,,4960000,10
바이옵트로(주),222160,2017/03,,715800,20
바이옵트로(주),222160,2017/03,,6134873,90
바이옵트로(주),222160,2017/03,,5419073,10
바이옵트로(주),222160,2018/03,,715800,20
바이옵트로(주),222160,2018/03,,5530184,10
바이옵트로(주),222160,2018/03,,6245984,90
바이옵트로(주),222160,2019/03,,715800,20
바이옵트로(주),222160,2019/03,,6245984,90
바이옵트로(주),222160,2019/03,,5530184,10
바이옵트로(주),222160,2020/03,,6353126,90
바이옵트로(주),222160,2020/03,,715800,20
바이옵트로(주),222160,2020/03,,5637326,10
바이옵트로(주),222160,2021/03,,715800,20
바이옵트로(주),222160,2021/03,,6353126,90
바이옵트로(주),222160,2021/03,,5637326,10
바이젠셀(주),308080,2018/12,,,
바이젠셀(주),308080,2019/12,,,
바이젠셀(주),308080,2020/12,,,
바이젠셀(주),308080,2021/12,36850,0,20
바이젠셀(주),308080,2021/12,36850,9442220,10
바이젠셀(주),308080,2021/12,36850,9442220,90
범한퓨얼셀(주),382900,2019/12,,,
범한퓨얼셀(주),382900,2020/12,,,
범한퓨얼셀(주),382900,2021/12,,,
베뉴지(주),19010,2009/12,9120,4820000,90
베뉴지(주),19010,2009/12,9120,4820000,10
베뉴지(주),19010,2010/12,7980,4820000,90
베뉴지(주),19010,2010/12,7980,4820000,10
베뉴지(주),19010,2011/12,6000,4820000,10
베뉴지(주),19010,2011/12,6000,4820000,90
베뉴지(주),19010,2012/12,5050,4820000,10
베뉴지(주),19010,2012/12,5050,4820000,90
베뉴지(주),19010,2013/12,4665,4820000,90
베뉴지(주),19010,2013/12,4665,4820000,10
베뉴지(주),19010,2014/12,9950,4820000,90
베뉴지(주),19010,2014/12,9950,4820000,10
베뉴지(주),19010,2015/12,10600,4820000,10
베뉴지(주),19010,2015/12,10600,4820000,90
베뉴지(주),19010,2016/12,11600,4820000,90
베뉴지(주),19010,2016/12,11600,4820000,10
베뉴지(주),19010,2017/12,12000,4820000,10
베뉴지(주),19010,2017/12,12000,4820000,90
베뉴지(주),19010,2018/12,17700,4820000,90
베뉴지(주),19010,2018/12,17700,4820000,10
베뉴지(주),19010,2019/12,1685,48200000,10
베뉴지(주),19010,2019/12,1685,48200000,90
베뉴지(주),19010,2020/12,1870,48200000,90
베뉴지(주),19010,2020/12,1870,48200000,10
베뉴지(주),19010,2021/12,2180,48200000,10
베뉴지(주),19010,2021/12,2180,48200000,90
보로노이(주),310210,2018/12,,,
보로노이(주),310210,2019/12,,,
보로노이(주),310210,2020/12,,,
보로노이(주),310210,2021/12,,,
보성파워텍(주),6910,2009/12,2780,,
보성파워텍(주),6910,2010/12,3320,30742050,90
보성파워텍(주),6910,2010/12,3320,30742050,10
보성파워텍(주),6910,2011/12,2370,30742050,10
보성파워텍(주),6910,2011/12,2370,30742050,90
보성파워텍(주),6910,2012/12,1860,30742050,90
보성파워텍(주),6910,2012/12,1860,30742050,10
보성파워텍(주),6910,2013/12,1820,30742050,90
보성파워텍(주),6910,2013/12,1820,30742050,10
보성파워텍(주),6910,2014/12,4010,31830530,10
보성파워텍(주),6910,2014/12,4010,31830530,90
보성파워텍(주),6910,2015/12,5070,37854719,90
보성파워텍(주),6910,2015/12,5070,37854719,10
보성파워텍(주),6910,2016/12,6260,45854719,90
보성파워텍(주),6910,2016/12,6260,45854719,10
보성파워텍(주),6910,2017/12,2475,45854719,10
보성파워텍(주),6910,2017/12,2475,45854719,90
보성파워텍(주),6910,2018/12,2505,45854719,90
보성파워텍(주),6910,2018/12,2505,45854719,10
보성파워텍(주),6910,2019/12,2035,45854719,10
보성파워텍(주),6910,2019/12,2035,45854719,90
보성파워텍(주),6910,2020/12,1945,46073059,10
보성파워텍(주),6910,2020/12,1945,46073059,90
보성파워텍(주),6910,2021/12,3405,49129824,10
보성파워텍(주),6910,2021/12,3405,49129824,90
부산방직공업(주),25270,2009/03,8290,,
부산방직공업(주),25270,2010/03,19900,,
부산방직공업(주),25270,2011/03,23700,800000,10
부산방직공업(주),25270,2011/03,23700,800000,90
부산방직공업(주),25270,2012/03,17200,800000,10
부산방직공업(주),25270,2012/03,17200,800000,90
부산방직공업(주),25270,2013/12,23650,800000,10
부산방직공업(주),25270,2013/12,23650,800000,90
부산방직공업(주),25270,2014/12,38600,800000,90
부산방직공업(주),25270,2014/12,38600,800000,10
부산방직공업(주),25270,2015/12,6650,8000000,90
부산방직공업(주),25270,2015/12,6650,8000000,10
브레인즈컴퍼니(주),99390,2009/12,,,
브레인즈컴퍼니(주),99390,2013/12,,,
브레인즈컴퍼니(주),99390,2014/12,,,
브레인즈컴퍼니(주),99390,2015/12,,,
브레인즈컴퍼니(주),99390,2016/12,,,
브레인즈컴퍼니(주),99390,2017/12,,,
브레인즈컴퍼니(주),99390,2018/12,,,
브레인즈컴퍼니(주),99390,2019/12,,,
브레인즈컴퍼니(주),99390,2020/12,,,
브레인즈컴퍼니(주),99390,2021/12,29450,4108796,90
브레인즈컴퍼니(주),99390,2021/12,29450,4108796,10
브릿지바이오테라퓨틱스(주),288330,2017/12,,,
브릿지바이오테라퓨틱스(주),288330,2018/12,,,
브릿지바이오테라퓨틱스(주),288330,2019/12,57400,6225058,10
브릿지바이오테라퓨틱스(주),288330,2019/12,57400,0,20
브릿지바이오테라퓨틱스(주),288330,2019/12,57400,6225058,90
브릿지바이오테라퓨틱스(주),288330,2020/12,14550,0,20
브릿지바이오테라퓨틱스(주),288330,2020/12,14550,19181174,90
브릿지바이오테라퓨틱스(주),288330,2020/12,14550,19181174,10
브릿지바이오테라퓨틱스(주),288330,2021/12,14200,19707425,10
브릿지바이오테라퓨틱스(주),288330,2021/12,14200,19707425,90
브릿지바이오테라퓨틱스(주),288330,2021/12,14200,0,20
비나텍(주),126340,2011/12,,,
비나텍(주),126340,2012/12,,,
비나텍(주),126340,2013/12,,3238880,90
비나텍(주),126340,2013/12,,2283000,10
비나텍(주),126340,2013/12,,955880,20
비나텍(주),126340,2014/12,,2283000,10
비나텍(주),126340,2014/12,,1263572,20
비나텍(주),126340,2014/12,,3546572,90
비나텍(주),126340,2015/12,,3298102,90
비나텍(주),126340,2015/12,,2521099,10
비나텍(주),126340,2015/12,,777003,20
비나텍(주),126340,2016/12,,468654,20
비나텍(주),126340,2016/12,,2810733,10
비나텍(주),126340,2016/12,,3279387,90
비나텍(주),126340,2017/12,,468654,20
비나텍(주),126340,2017/12,,3836531,90
비나텍(주),126340,2017/12,,3367877,10
비나텍(주),126340,2018/12,,0,20
비나텍(주),126340,2018/12,,4090351,10
비나텍(주),126340,2018/12,,4090351,90
비나텍(주),126340,2019/12,,4253300,90
비나텍(주),126340,2019/12,,0,20
비나텍(주),126340,2019/12,,4253300,10
비나텍(주),126340,2020/12,54600,4901300,90
비나텍(주),126340,2020/12,54600,0,20
비나텍(주),126340,2020/12,54600,4901300,10
비나텍(주),126340,2021/12,48100,5213207,10
비나텍(주),126340,2021/12,48100,5213207,90
비나텍(주),126340,2021/12,48100,0,20
비디아이(주),148140,2009/12,,,
비디아이(주),148140,2010/12,,,
비디아이(주),148140,2011/12,,,
비디아이(주),148140,2012/12,,,
비디아이(주),148140,2013/12,,,
비디아이(주),148140,2014/12,,,
비디아이(주),148140,2015/12,,,
비디아이(주),148140,2016/12,,80000,20
비디아이(주),148140,2016/12,,4240000,90
비디아이(주),148140,2016/12,,4160000,10
비디아이(주),148140,2017/12,10350,5280500,90
비디아이(주),148140,2017/12,10350,0,20
비디아이(주),148140,2017/12,10350,5280500,10
비디아이(주),148140,2018/12,8040,7920750,90
비디아이(주),148140,2018/12,8040,0,20
비디아이(주),148140,2018/12,8040,7920750,10
비디아이(주),148140,2019/12,7620,7920750,90
비디아이(주),148140,2019/12,7620,0,20
비디아이(주),148140,2019/12,7620,7920750,10
비디아이(주),148140,2020/12,10150,20379605,10
비디아이(주),148140,2020/12,10150,0,20
비디아이(주),148140,2020/12,10150,20379605,90
비디아이(주),148140,2021/12,1280,0,20
비디아이(주),148140,2021/12,1280,32251424,10
비디아이(주),148140,2021/12,1280,32251424,90
비비씨(주),318410,2015/12,,,
비비씨(주),318410,2016/12,,,
비비씨(주),318410,2017/12,,,
비비씨(주),318410,2018/12,,,
비비씨(주),318410,2019/12,,,
비비씨(주),318410,2020/12,18400,5403683,90
비비씨(주),318410,2020/12,18400,5403683,10
비비씨(주),318410,2020/12,18400,0,20
비비씨(주),318410,2021/12,14100,5555243,90
비비씨(주),318410,2021/12,14100,5555243,10
비비씨(주),318410,2021/12,14100,0,20
비씨엔씨(주),146320,2017/12,,,
비씨엔씨(주),146320,2018/12,,,
비씨엔씨(주),146320,2019/12,,,
비씨엔씨(주),146320,2020/12,,,
비씨엔씨(주),146320,2021/12,,9792923,10
비씨엔씨(주),146320,2021/12,,9792923,90
비알엔사이언스(주),38710,2009/12,510,47227618,10
비알엔사이언스(주),38710,2009/12,510,47227618,90
비알엔사이언스(주),38710,2010/12,1500,14291599,90
비알엔사이언스(주),38710,2010/12,1500,14291599,10
비에이치아이(주),83650,2009/12,26050,,
비에이치아이(주),83650,2010/12,20950,13080000,90
비에이치아이(주),83650,2010/12,20950,13080000,10
비에이치아이(주),83650,2011/12,21300,13080000,90
비에이치아이(주),83650,2011/12,21300,13080000,10
비에이치아이(주),83650,2012/12,26750,13080000,90
비에이치아이(주),83650,2012/12,26750,13080000,10
비에이치아이(주),83650,2013/12,15400,13080000,10
비에이치아이(주),83650,2013/12,15400,13080000,90
비에이치아이(주),83650,2014/12,11550,13080000,90
비에이치아이(주),83650,2014/12,11550,13080000,10
비에이치아이(주),83650,2015/12,2590,26000000,90
비에이치아이(주),83650,2015/12,2590,26000000,10
비에이치아이(주),83650,2016/12,3530,26000000,90
비에이치아이(주),83650,2016/12,3530,26000000,10
비에이치아이(주),83650,2017/12,3890,26000000,10
비에이치아이(주),83650,2017/12,3890,26000000,90
비에이치아이(주),83650,2018/12,3370,26000000,90
비에이치아이(주),83650,2018/12,3370,26000000,10
비에이치아이(주),83650,2019/12,2120,26000000,10
비에이치아이(주),83650,2019/12,2120,26000000,90
비에이치아이(주),83650,2020/12,2565,26000000,10
비에이치아이(주),83650,2020/12,2565,26000000,90
비에이치아이(주),83650,2021/12,4120,26000000,90
비에이치아이(주),83650,2021/12,4120,26000000,10
비플라이소프트(주),148780,2014/12,,,
비플라이소프트(주),148780,2015/12,,,
비플라이소프트(주),148780,2016/12,,949144,90
비플라이소프트(주),148780,2016/12,,949144,10
비플라이소프트(주),148780,2017/12,,949144,10
비플라이소프트(주),148780,2017/12,,949144,90
비플라이소프트(주),148780,2018/12,,4745720,90
비플라이소프트(주),148780,2018/12,,4745720,10
비플라이소프트(주),148780,2019/12,,4745720,10
비플라이소프트(주),148780,2019/12,,4745720,90
비플라이소프트(주),148780,2020/12,,4745720,10
비플라이소프트(주),148780,2020/12,,4745720,90
비플라이소프트(주),148780,2021/12,,5465145,90
비플라이소프트(주),148780,2021/12,,215827,20
비플라이소프트(주),148780,2021/12,,5249318,10
빛샘전자(주),72950,2009/12,,,
빛샘전자(주),72950,2010/12,,,
빛샘전자(주),72950,2011/12,,,
빛샘전자(주),72950,2012/12,6320,5000000,10
빛샘전자(주),72950,2012/12,6320,5000000,90
빛샘전자(주),72950,2013/12,4670,5000000,90
빛샘전자(주),72950,2013/12,4670,5000000,10
빛샘전자(주),72950,2014/12,3085,6000000,10
빛샘전자(주),72950,2014/12,3085,0,20
빛샘전자(주),72950,2014/12,3085,6000000,90
빛샘전자(주),72950,2015/12,6940,6000000,90
빛샘전자(주),72950,2015/12,6940,6000000,10
빛샘전자(주),72950,2016/12,6890,6000000,90
빛샘전자(주),72950,2016/12,6890,6000000,10
빛샘전자(주),72950,2017/12,5860,6000000,10
빛샘전자(주),72950,2017/12,5860,6000000,90
빛샘전자(주),72950,2018/12,5850,6000000,90
빛샘전자(주),72950,2018/12,5850,6000000,10
빛샘전자(주),72950,2019/12,5450,6000000,90
빛샘전자(주),72950,2019/12,5450,6000000,10
빛샘전자(주),72950,2020/12,6110,6000000,10
빛샘전자(주),72950,2020/12,6110,6000000,90
빛샘전자(주),72950,2021/12,8100,6230859,90
빛샘전자(주),72950,2021/12,8100,6230859,10
삼강엠앤티(주),100090,2009/12,8930,6400000,90
삼강엠앤티(주),100090,2009/12,8930,6400000,10
삼강엠앤티(주),100090,2010/12,7500,6400000,10
삼강엠앤티(주),100090,2010/12,7500,6400000,90
삼강엠앤티(주),100090,2011/12,11250,6400000,10
삼강엠앤티(주),100090,2011/12,11250,6400000,90
삼강엠앤티(주),100090,2012/12,4950,12800000,90
삼강엠앤티(주),100090,2012/12,4950,12800000,10
삼강엠앤티(주),100090,2013/12,3990,12800000,90
삼강엠앤티(주),100090,2013/12,3990,12800000,10
삼강엠앤티(주),100090,2014/12,3880,12800000,10
삼강엠앤티(주),100090,2014/12,3880,12800000,90
삼강엠앤티(주),100090,2015/12,4340,13661410,90
삼강엠앤티(주),100090,2015/12,4340,13661410,10
삼강엠앤티(주),100090,2016/12,5560,16853701,10
삼강엠앤티(주),100090,2016/12,5560,16853701,90
삼강엠앤티(주),100090,2017/12,5480,16853701,90
삼강엠앤티(주),100090,2017/12,5480,16853701,10
삼강엠앤티(주),100090,2018/12,4545,26425409,90
삼강엠앤티(주),100090,2018/12,4545,26425409,10
삼강엠앤티(주),100090,2019/12,4505,27863420,90
삼강엠앤티(주),100090,2019/12,4505,27863420,10
삼강엠앤티(주),100090,2020/12,21450,35092674,10
삼강엠앤티(주),100090,2020/12,21450,35092674,90
삼강엠앤티(주),100090,2021/12,21400,36574368,10
삼강엠앤티(주),100090,2021/12,21400,36574368,90
삼륭물산(주),14970,2009/12,17300,,
삼륭물산(주),14970,2010/12,1730,15125000,90
삼륭물산(주),14970,2010/12,1730,15125000,10
삼륭물산(주),14970,2011/12,1830,15125000,90
삼륭물산(주),14970,2011/12,1830,15125000,10
삼륭물산(주),14970,2012/12,2555,15125000,10
삼륭물산(주),14970,2012/12,2555,15125000,90
삼륭물산(주),14970,2013/12,2440,15125000,10
삼륭물산(주),14970,2013/12,2440,15125000,90
삼륭물산(주),14970,2014/12,3045,15125000,90
삼륭물산(주),14970,2014/12,3045,15125000,10
삼륭물산(주),14970,2015/12,5280,15125000,10
삼륭물산(주),14970,2015/12,5280,15125000,90
삼륭물산(주),14970,2016/12,7220,15125000,90
삼륭물산(주),14970,2016/12,7220,15125000,10
삼륭물산(주),14970,2017/12,5070,15125000,10
삼륭물산(주),14970,2017/12,5070,15125000,90
삼륭물산(주),14970,2018/12,4775,15125000,90
삼륭물산(주),14970,2018/12,4775,15125000,10
삼륭물산(주),14970,2019/12,9300,15125000,90
삼륭물산(주),14970,2019/12,9300,15125000,10
삼륭물산(주),14970,2020/12,9990,15125000,90
삼륭물산(주),14970,2020/12,9990,15125000,10
삼륭물산(주),14970,2021/12,7010,15125000,90
삼륭물산(주),14970,2021/12,7010,15125000,10
삼목강업(주),158380,2009/12,,,
삼목강업(주),158380,2010/12,,,
삼목강업(주),158380,2011/12,,,
삼목강업(주),158380,2012/12,,,
삼목강업(주),158380,2013/12,4980,10200000,10
삼목강업(주),158380,2013/12,4980,10200000,90
삼목강업(주),158380,2014/12,2910,10200000,90
삼목강업(주),158380,2014/12,2910,10200000,10
삼목강업(주),158380,2015/12,3335,10200000,10
삼목강업(주),158380,2015/12,3335,10200000,90
삼목에스폼(주),18310,2009/12,8410,9800000,90
삼목에스폼(주),18310,2009/12,8410,9800000,10
삼목에스폼(주),18310,2010/12,4015,9800000,90
삼목에스폼(주),18310,2010/12,4015,9800000,10
삼목에스폼(주),18310,2011/12,3280,9800000,90
삼목에스폼(주),18310,2011/12,3280,9800000,10
삼목에스폼(주),18310,2012/12,5920,9800000,10
삼목에스폼(주),18310,2012/12,5920,9800000,90
삼목에스폼(주),18310,2013/12,10400,9800000,90
삼목에스폼(주),18310,2013/12,10400,9800000,10
삼목에스폼(주),18310,2014/12,31150,9800000,10
삼목에스폼(주),18310,2014/12,31150,9800000,90
삼목에스폼(주),18310,2014/12,31150,0,20
삼목에스폼(주),18310,2015/12,20550,0,20
삼목에스폼(주),18310,2015/12,20550,9800000,90
삼목에스폼(주),18310,2015/12,20550,9800000,10
삼목에스폼(주),18310,2016/12,14000,14700000,90
삼목에스폼(주),18310,2016/12,14000,14700000,10
삼목에스폼(주),18310,2017/12,12050,14700000,10
삼목에스폼(주),18310,2017/12,12050,14700000,90
삼목에스폼(주),18310,2018/12,11500,14700000,10
삼목에스폼(주),18310,2018/12,11500,14700000,90
삼목에스폼(주),18310,2019/12,8360,14700000,10
삼목에스폼(주),18310,2019/12,8360,14700000,90
삼목에스폼(주),18310,2020/12,8620,14700000,10
삼목에스폼(주),18310,2020/12,8620,14700000,90
삼목에스폼(주),18310,2021/12,13850,14700000,90
삼목에스폼(주),18310,2021/12,13850,14700000,10
삼보모터스(주),53700,2009/12,550,,
삼보모터스(주),53700,2010/12,5620,0,20
삼보모터스(주),53700,2010/12,5620,9564382,10
삼보모터스(주),53700,2010/12,5620,9564382,90
삼보모터스(주),53700,2011/12,4315,9564382,90
삼보모터스(주),53700,2011/12,4315,9564382,10
삼보모터스(주),53700,2012/12,5170,9569234,10
삼보모터스(주),53700,2012/12,5170,9569234,90
삼보모터스(주),53700,2013/12,6380,9849747,90
삼보모터스(주),53700,2013/12,6380,9849747,10
삼보모터스(주),53700,2014/12,7550,10775715,90
삼보모터스(주),53700,2014/12,7550,10775715,10
삼보모터스(주),53700,2015/12,7600,12178935,90
삼보모터스(주),53700,2015/12,7600,12178935,10
삼보모터스(주),53700,2016/12,7110,12178935,10
삼보모터스(주),53700,2016/12,7110,12178935,90
삼보모터스(주),53700,2017/12,6050,14249335,10
삼보모터스(주),53700,2017/12,6050,14249335,90
삼보모터스(주),53700,2018/12,7300,14907203,10
삼보모터스(주),53700,2018/12,7300,14907203,90
삼보모터스(주),53700,2019/12,5180,15952055,10
삼보모터스(주),53700,2019/12,5180,15952055,90
삼보모터스(주),53700,2020/12,6430,17084542,10
삼보모터스(주),53700,2020/12,6430,17084542,90
삼보모터스(주),53700,2021/12,5770,18823896,10
삼보모터스(주),53700,2021/12,5770,18823896,90
삼보산업(주),9620,2009/12,9840,,
삼보산업(주),9620,2010/12,20400,1400000,90
삼보산업(주),9620,2010/12,20400,1400000,10
삼보산업(주),9620,2011/12,15650,1400000,10
삼보산업(주),9620,2011/12,15650,1400000,90
삼보산업(주),9620,2012/12,16200,1400000,10
삼보산업(주),9620,2012/12,16200,1400000,90
삼보산업(주),9620,2013/12,17600,1400000,90
삼보산업(주),9620,2013/12,17600,1400000,10
삼보산업(주),9620,2014/12,16300,1400000,10
삼보산업(주),9620,2014/12,16300,1400000,90
삼보산업(주),9620,2015/12,20400,1400000,10
삼보산업(주),9620,2015/12,20400,1400000,90
삼보산업(주),9620,2016/12,25250,1400000,90
삼보산업(주),9620,2016/12,25250,1400000,10
삼보산업(주),9620,2017/12,8160,4125000,90
삼보산업(주),9620,2017/12,8160,4125000,10
삼보산업(주),9620,2018/12,5670,4125000,10
삼보산업(주),9620,2018/12,5670,4125000,90
삼보산업(주),9620,2019/12,636,37810821,90
삼보산업(주),9620,2019/12,636,37810821,10
삼보산업(주),9620,2020/12,1975,38092246,90
삼보산업(주),9620,2020/12,1975,38092246,10
삼보산업(주),9620,2021/12,1520,45255561,90
삼보산업(주),9620,2021/12,1520,45255561,10
삼아제약(주),9300,2009/12,5070,6370000,10
삼아제약(주),9300,2009/12,5070,6370000,90
삼아제약(주),9300,2010/12,5660,6370000,10
삼아제약(주),9300,2010/12,5660,6370000,90
삼아제약(주),9300,2011/12,6210,6370000,90
삼아제약(주),9300,2011/12,6210,6370000,10
삼아제약(주),9300,2012/12,9990,6370000,10
삼아제약(주),9300,2012/12,9990,6370000,90
삼아제약(주),9300,2013/12,10500,6370000,10
삼아제약(주),9300,2013/12,10500,6370000,90
삼아제약(주),9300,2014/12,11100,6370000,90
삼아제약(주),9300,2014/12,11100,6370000,10
삼아제약(주),9300,2015/12,15050,6370000,90
삼아제약(주),9300,2015/12,15050,6370000,10
삼아제약(주),9300,2016/12,21700,6370000,10
삼아제약(주),9300,2016/12,21700,6370000,90
삼아제약(주),9300,2017/12,16150,6370000,90
삼아제약(주),9300,2017/12,16150,6370000,10
삼아제약(주),9300,2018/12,15800,6370000,10
삼아제약(주),9300,2018/12,15800,6370000,90
삼아제약(주),9300,2019/12,15950,6370000,90
삼아제약(주),9300,2019/12,15950,6370000,10
삼아제약(주),9300,2020/12,16550,6370000,10
삼아제약(주),9300,2020/12,16550,6370000,90
삼아제약(주),9300,2021/12,19350,6370000,10
삼아제약(주),9300,2021/12,19350,6370000,90
삼영엠텍(주),54540,2009/12,8100,,
삼영엠텍(주),54540,2010/12,5140,13544827,10
삼영엠텍(주),54540,2010/12,5140,13544827,90
삼영엠텍(주),54540,2011/12,3985,13544827,10
삼영엠텍(주),54540,2011/12,3985,13544827,90
삼영엠텍(주),54540,2012/12,4400,13544827,10
삼영엠텍(주),54540,2012/12,4400,13544827,90
삼영엠텍(주),54540,2013/12,6670,13544827,10
삼영엠텍(주),54540,2013/12,6670,13544827,90
삼영엠텍(주),54540,2014/12,3165,13544827,10
삼영엠텍(주),54540,2014/12,3165,13544827,90
삼영엠텍(주),54540,2015/12,3055,13544827,10
삼영엠텍(주),54540,2015/12,3055,13544827,90
삼영엠텍(주),54540,2016/12,7150,13000000,10
삼영엠텍(주),54540,2016/12,7150,13000000,90
삼영엠텍(주),54540,2017/12,3960,13000000,90
삼영엠텍(주),54540,2017/12,3960,13000000,10
삼영엠텍(주),54540,2018/12,3385,13000000,90
삼영엠텍(주),54540,2018/12,3385,13000000,10
삼영엠텍(주),54540,2019/12,3690,13000000,10
삼영엠텍(주),54540,2019/12,3690,13000000,90
삼영엠텍(주),54540,2020/12,5500,13000000,10
삼영엠텍(주),54540,2020/12,5500,13000000,90
삼영엠텍(주),54540,2021/12,4480,13000000,10
삼영엠텍(주),54540,2021/12,4480,13000000,90
삼영이엔씨(주),65570,2009/12,7070,,
삼영이엔씨(주),65570,2010/12,6290,8800000,90
삼영이엔씨(주),65570,2010/12,6290,8800000,10
삼영이엔씨(주),65570,2011/12,5900,8800000,10
삼영이엔씨(주),65570,2011/12,5900,8800000,90
삼영이엔씨(주),65570,2012/12,7170,8800000,10
삼영이엔씨(주),65570,2012/12,7170,8800000,90
삼영이엔씨(주),65570,2013/12,8560,8800000,10
삼영이엔씨(주),65570,2013/12,8560,8800000,90
삼영이엔씨(주),65570,2014/12,9120,8800000,10
삼영이엔씨(주),65570,2014/12,9120,8800000,90
삼영이엔씨(주),65570,2015/12,8270,8800000,90
삼영이엔씨(주),65570,2015/12,8270,8800000,10
삼영이엔씨(주),65570,2016/12,8880,8800000,10
삼영이엔씨(주),65570,2016/12,8880,8800000,90
삼영이엔씨(주),65570,2017/12,8860,8800000,90
삼영이엔씨(주),65570,2017/12,8860,8800000,10
삼영이엔씨(주),65570,2018/12,5360,8800000,10
삼영이엔씨(주),65570,2018/12,5360,8800000,90
삼영이엔씨(주),65570,2019/12,5940,8800000,10
삼영이엔씨(주),65570,2019/12,5940,8800000,90
삼영이엔씨(주),65570,2020/12,7530,8800000,10
삼영이엔씨(주),65570,2020/12,7530,8800000,90
삼영이엔씨(주),65570,2021/12,7650,10794010,10
삼영이엔씨(주),65570,2021/12,7650,10794010,90
삼지전자(주),37460,2009/12,3040,,
삼지전자(주),37460,2010/12,4195,12386100,90
삼지전자(주),37460,2010/12,4195,12386100,10
삼지전자(주),37460,2011/12,3425,12386100,90
삼지전자(주),37460,2011/12,3425,12386100,10
삼지전자(주),37460,2012/12,3390,12386100,90
삼지전자(주),37460,2012/12,3390,12386100,10
삼지전자(주),37460,2013/12,3120,12712790,10
삼지전자(주),37460,2013/12,3120,12712790,90
삼지전자(주),37460,2014/12,2750,12859791,90
삼지전자(주),37460,2014/12,2750,12859791,10
삼지전자(주),37460,2015/12,5610,13891342,10
삼지전자(주),37460,2015/12,5610,13891342,90
삼지전자(주),37460,2016/12,11200,14336324,90
삼지전자(주),37460,2016/12,11200,14336324,10
삼지전자(주),37460,2017/12,8170,16318522,10
